NAME                                                                         VERSION                                   TYPE      
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp                v0.53.0                                   go-module  
go.opentelemetry.io/otel                                                     v1.28.0                                   go-module  
go.opentelemetry.io/otel/exporters/otlp/otlptrace                            v1.28.0                                   go-module  
go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc              v1.27.0                                   go-module  
go.opentelemetry.io/otel/exporters/prometheus                                v0.45.0                                   go-module  
go.opentelemetry.io/otel/metric                                              v1.28.0                                   go-module  
go.opentelemetry.io/otel/sdk                                                 v1.28.0                                   go-module  
go.opentelemetry.io/otel/sdk/metric                                          v1.28.0                                   go-module  
go.opentelemetry.io/otel/trace                                               v1.28.0                                   go-module  
go.opentelemetry.io/proto/otlp                                               v1.3.1                                    go-module  
go.uber.org/multierr                                                         v1.11.0                                   go-module  
go.uber.org/zap                                                              v1.27.0                                   go-module  
golang.org/x/crypto                                                          v0.38.0                                   go-module  
golang.org/x/exp                                                             v0.0.0-20240719175910-8a7402abbf56        go-module  
golang.org/x/net                                                             v0.40.0                                   go-module  
golang.org/x/oauth2                                                          v0.23.0                                   go-module  
golang.org/x/sync                                                            v0.14.0                                   go-module  
golang.org/x/sys                                                             v0.33.0                                   go-module  
golang.org/x/term                                                            v0.32.0                                   go-module  
golang.org/x/text                                                            v0.25.0                                   go-module  
golang.org/x/time                                                            v0.7.0                                    go-module  
google.golang.org/genproto/googleapis/api                                    v0.0.0-20240826202546-f6391c0de4c7        go-module  
google.golang.org/genproto/googleapis/rpc                                    v0.0.0-20240826202546-f6391c0de4c7        go-module  
google.golang.org/grpc                                                       v1.65.0                                   go-module  
google.golang.org/protobuf                                                   v1.35.1                                   go-module  
gopkg.in/evanphx/json-patch.v4                                               v4.12.0                                   go-module  
gopkg.in/inf.v0                                                              v0.9.1                                    go-module  
gopkg.in/natefinch/lumberjack.v2                                             v2.2.1                                    go-module  
gopkg.in/yaml.v2                                                             v2.4.0                                    go-module  
gopkg.in/yaml.v3                                                             v3.0.1                                    go-module  
gpg                                                                          1.15.1                                    python     
k8s.io/api                                                                   v0.32.5                                   go-module  
k8s.io/apiextensions-apiserver                                               v0.32.5                                   go-module  
k8s.io/apimachinery                                                          v0.32.5                                   go-module  
k8s.io/apiserver                                                             v0.32.5                                   go-module  
k8s.io/client-go                                                             v0.32.5                                   go-module  
k8s.io/cloud-provider                                                        v0.32.5                                   go-module  
k8s.io/component-base                                                        v0.32.5                                   go-module  
k8s.io/component-helpers                                                     v0.32.5                                   go-module  
k8s.io/controller-manager                                                    v0.32.5                                   go-module  
k8s.io/cri-client                                                            v0.32.5                                   go-module  
k8s.io/klog/v2                                                               v2.130.1                                  go-module  
k8s.io/kms                                                                   v0.32.5                                   go-module  
k8s.io/kube-openapi                                                          v0.0.0-20241105132330-32ad38e42d3f        go-module  
k8s.io/kubelet                                                               v0.32.5                                   go-module  
k8s.io/kubernetes                                                            v1.32.5                                   go-module  
k8s.io/utils                                                                 v0.0.0-20241104100929-3ea5e8cea738        go-module  
libcomps                                                                     0.1.18                                    python     
python-dateutil                                                              2.8.1                                     python     
rpm                                                                          4.16.1.3                                  python     
sigs.k8s.io/apiserver-network-proxy/konnectivity-client                      v0.32.0                                   go-module  
sigs.k8s.io/controller-runtime                                               v0.20.4                                   go-module  
sigs.k8s.io/json                                                             v0.0.0-20241010143419-9aa6b5e7a4b3        go-module  
sigs.k8s.io/structured-merge-diff/v4                                         v4.6.0                                    go-module  
sigs.k8s.io/yaml                                                             v1.4.0                                    go-module  
six                                                                          1.15.0                                    python     
systemd-python                                                               234                                       python     
