NAME                                                                  VERSION                                   TYPE
openssl-libs                                                          1:3.5.5-6.el9_8                           rpm
p11-kit                                                               0.26.4-1.el9_8                            rpm
p11-kit-trust                                                         0.26.4-1.el9_8                            rpm
pam                                                                   1.5.1-28.el9                              rpm
passwd                                                                0.80-12.el9                               rpm
pcre                                                                  8.44-4.el9                                rpm
pcre2                                                                 10.40-6.el9                               rpm
pcre2-syntax                                                          10.40-6.el9                               rpm
popt                                                                  1.18-8.el9                                rpm
psmisc                                                                23.4-3.el9                                rpm
pygobject                                                             3.40.1                                    python
pyinotify                                                             0.9.6                                     python
pysocks                                                               1.7.1                                     python
python-dateutil                                                       2.9.0.post0                               python
python3                                                               3.9.25-7.el9_8.3                          rpm
python3-chardet                                                       4.0.0-5.el9                               rpm
python3-cloud-what                                                    1.29.50-1.el9                             rpm
python3-dateutil                                                      1:2.9.0.post0-1.el9_7                     rpm
python3-dbus                                                          1.2.18-2.el9                              rpm
python3-decorator                                                     4.4.2-6.el9                               rpm
python3-dnf                                                           4.14.0-34.el9_8                           rpm
python3-dnf-plugins-core                                              4.3.0-26.el9                              rpm
python3-gobject-base                                                  3.40.1-6.el9                              rpm
python3-gobject-base-noarch                                           3.40.1-6.el9                              rpm
python3-gpg                                                           1.15.1-6.el9                              rpm
python3-hawkey                                                        0.69.0-18.el9                             rpm
python3-idna                                                          2.10-8.el9_8                              rpm
python3-iniparse                                                      0.4-45.el9                                rpm
python3-inotify                                                       0.9.6-25.el9                              rpm
python3-libcomps                                                      0.1.18-1.el9                              rpm
python3-libdnf                                                        0.69.0-18.el9                             rpm
python3-librepo                                                       1.19.0-1.el9                              rpm
python3-libs                                                          3.9.25-7.el9_8.3                          rpm
python3-pip-wheel                                                     21.3.1-2.el9_8                            rpm
python3-pysocks                                                       1.7.1-12.el9                              rpm
python3-requests                                                      2.25.1-10.el9_6                           rpm
python3-rpm                                                           4.16.1.3-40.el9                           rpm
python3-setuptools                                                    53.0.0-15.el9                             rpm
python3-setuptools-wheel                                              53.0.0-15.el9                             rpm
python3-six                                                           1.15.0-9.el9                              rpm
python3-subscription-manager-rhsm                                     1.29.50-1.el9                             rpm
python3-systemd                                                       234-19.el9                                rpm
python3-urllib3                                                       1.26.5-8.el9_8                            rpm
readline                                                              8.1-4.el9                                 rpm
redhat-release                                                        9.8-1.0.el9                               rpm
requests                                                              2.25.1                                    python
rootfiles                                                             8.1-35.el9                                rpm
rpm                                                                   4.16.1.3                                  python
rpm                                                                   4.16.1.3-40.el9                           rpm
rpm-build-libs                                                        4.16.1.3-40.el9                           rpm
rpm-libs                                                              4.16.1.3-40.el9                           rpm
rpm-sign-libs                                                         4.16.1.3-40.el9                           rpm
sed                                                                   4.8-10.el9                                rpm
setup                                                                 2.13.7-10.el9                             rpm
setuptools                                                            53.0.0                                    python
shadow-utils                                                          2:4.9-16.el9                              rpm
sigs.k8s.io/controller-runtime                                        v0.24.1                                   go-module
sigs.k8s.io/json                                                      v0.0.0-20250730193827-2d320260d730        go-module
sigs.k8s.io/randfill                                                  v1.0.0                                    go-module
sigs.k8s.io/structured-merge-diff/v6                                  v6.3.2                                    go-module
sigs.k8s.io/yaml                                                      v1.6.0                                    go-module
six                                                                   1.15.0                                    python
sqlite-libs                                                           3.34.1-10.el9_8                           rpm
stdlib                                                                go1.26.3                                  go-module
subscription-manager                                                  1.29.50                                   python
subscription-manager                                                  1.29.50-1.el9                             rpm
subscription-manager-rhsm-certificates                                20220623-1.el9                            rpm
systemd                                                               252-67.el9_8.4                            rpm
systemd-libs                                                          252-67.el9_8.4                            rpm
systemd-pam                                                           252-67.el9_8.4                            rpm
systemd-python                                                        234                                       python
systemd-rpm-macros                                                    252-67.el9_8.4                            rpm
tar                                                                   2:1.34-11.el9                             rpm
tpm2-tss                                                              3.2.3-1.el9                               rpm
tzdata                                                                2026c-1.el9_8                             rpm
urllib3                                                               1.26.5                                    python
usermode                                                              1.114-7.el9                               rpm
util-linux                                                            2.37.4-25.el9                             rpm
util-linux-core                                                       2.37.4-25.el9                             rpm
vim-minimal                                                           2:8.2.2637-26.el9_8.13                    rpm
virt-what                                                             1.27-2.el9                                rpm
which                                                                 2.21-30.el9_6                             rpm
xz-libs                                                               5.2.5-8.el9_0                             rpm
yum                                                                   4.14.0-34.el9_8                           rpm
zlib                                                                  1.2.11-40.el9                             rpm
